product_id,product_name
64303-K01-900ZK,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150 (2012-2016) Xám chì-YR320M"
64303-K01-900ZN,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150 (2012-2016)  Đỏ- R340C "
64303-K01-900ZP,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150 (2012-2016)  Xanh Mực-B390M"
64303-K0R-V00ZA,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150/160 (2020-2025) Đỏ Đô nho *R368*"
64303-K0R-V00ZC,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150/160 (2020-2025) Xám chì đậm-C26M*"
64303-K0R-V00ZD,"bửng trái,nắp trên ốp trước trái ,cánh yếm trái SH 125/150/160 (2020-2025) Trắng *NHB35*"
64303-K0R-V00ZE,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150/160 (2020-2025) Đen bóng-*NHB25*"
64303-K0R-V00ZF,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150/160 (2020-2025) Đen Nhám-*NHA76*"
64303-K0R-V00ZH,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái  SH 125/150/160 (2020-2025) Xám xi Măng-C60*"
64303-K29-600ZA,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) Đen Bóng - 25M* dùng chung 960zb"
64303-K29-600ZB,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020)Đỏ Đô nho *R368*"
64303-K29-600ZD,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) Xanh ngọc- Y150P* "
64303-K29-900ZC,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) ĐỎ Tươi - 340C"
64303-K29-900ZE,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) Đen Bóng - B25J* "
64303-K29-900ZF,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) XANH Mực- 390M* "
64303-K29-900ZG,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) Vàng Kem -299P"
64303-K29-900ZH,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020)  TRẮNG - B35P*"
64303-K29-930ZA,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020)  BẠC Nhám -B18M*"
64303-K29-930ZD,"nạ có tem honda,Bộ ốp mặt nạ trướcSH mode 125 (2013-2020) Xanh ngọc- Y150P* "
64303-K2S-V00ZA,"Viền đèn pha nhựa nhám,Bộ ốp ống yếm trái  Vario 160, click 160 (2022-225) đen nhám"
64303-K66-V00ZD,"mặt nạ nhỏ,nẹp mặt nạ,nắp trên ốp trước Air Blade 125 (2016-2019) đen bóng-NHB25M"
64303-K66-V20ZA,"mặt nạ nhỏ,nẹp mặt nạ,nắp trên ốp trước Air Blade 125 (2016-2019) Đồng-Y219M"
64303-K66-V20ZB,"mặt nạ nhỏ,nẹp mặt nạ,nắp trên ốp trước Air Blade 125 (2016-2019) Xám chì đậm-NHB74M"
64303-K77-V00ZB,#N/A
64303-K77-V00ZE,"bửngtrái ,nắp trên ốp trước trái ,cánh yếm trái SH 125/150 (2017-2019) Đen bóng- 25M*"
64303-K77-V00ZF,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái  SH 125/150 (2017-2019) Xanh nhớt- G209*"
64303-K77-V00ZG,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái  SH 125/150 (2017-2019) Đỏ Đô đậm -368C"
64303-K77-V00ZH,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái  SH 125/150 (2017-2019) Kem nhạt - HB86*"
64303-K77-V00ZJ,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái  SH 125/150 (2017-2019) TRẮNG - B35P*"
64303-K77-V00ZV,"bửng trái ,nắp trên ốp trước trái ,cánh yếm trái  SH 125/150 (2017-2019) Đen nhám- NH76M*"
64304-K01-900ZA,"chắn sình, ốp đưới trước, gầm đứng SH 125/150 (2012-2016) đen nhám"
64304-K0R-V00,"chắn sình, ốp đưới trước, gầm đứng SH 125/150/160 (2020-2025) đen nhám"
64304-K1F-V00ZA,"Viền pha đèn, Nhựa Nhám Ốp Trang Trí Viền Dưới Đèn Pha Trước AB 125/150(2020 – 2025)"
64304-K2S-N00ZB,"Bộ ốp trước bên trong,Nối Cốp Dưới, Nhựa Nhám Mặt Nạ Nhỏ Vario 160, Click 160 (2022-2025)"
64304-K66-V00,"Trang trí đèn pha phải nhựa nhám, Air Blade 125 (2016-2019)"
64304-K77-V00ZA,"chắn sình, ốp dưới trước, gầm đứng SH 125/150 (2017-2019) đen nhám"
64305-K01-900ZA,"ốp sàn, sàn để chân SH 125/150 (2012-2016) đen nhám"
64305-K03-V70ZA,"bửng trái , ốp yếm trái Wave RSX 110 (2010-2012) TRẮNG ngọc -A96P*"
64305-K03-V70ZB,"bửng trái , ốp yếm trái Wave RSX 110 (2010-2012)  Xanh ngọc - B206M"
64305-K03-V70ZC,"bửng trái , ốp yếm trái Wave RSX 110 (2010-2012) ĐỎ - 340C*"
64305-K03-V70ZD,"bửng trái , ốp yếm trái Wave RSX 110 (2010-2012) ĐEN Bóng - A69PC*"
64305-K0R-V00ZA,"Nạ nhỏ có tem honda trắng ,Bộ ốp mặt nạ trước SH 125/150/160 (2020-2025) đen bóng-NH1*"
64305-K0S-V50ZA,"Nạ nhỏ có tem honda đỏ ,Bộ ốp mặt nạ trước SH 125/150/160 (2020-2025) đen bóng-NH1*"
64305-K12-900ZA,"thông gió nạ Si bạc, nẹp thông gió trước Si bạc Lead 125 (2013-2016)"
64305-K12-920,"thông gió nạ Niken crom, nẹp thông gió trước niken crom Lead 125 (2013-2016)"
64305-K12-V00,"thông gió nạ Niken crom, nẹp thông gió trước niken crom Lead 125 (2017-2019)"
64305-K1N-V00,"ốp viền nạ crom,Trang trí phía trước nạ SH mode 125 (2021-2025)"
64305-K29-910,"ốp viền nạ crom,Trang trí phía trước nạ SH mode 125 (2013-2020)"
64305-K2C-V00ZA,"Nạ nhỏ có tem honda trắng ,Bộ ốp mặt nạ trước Vision 110 (2021-2026+) Đen bóng-NH1*"
64305-K2C-V30ZA,"Nạ nhỏ có tem honda đỏ ,Bộ ốp mặt nạ trước Vision 110 (2021-2026+) Đen bóng-NH1*"
64305-K2C-VA0ZA,"Nạ nhỏ có tem honda đỏ ,Bộ ốp mặt nạ trước Vision 110 (2021-2026+) Đen nhám-NH76M*"
64305-K2C-VA0ZB,"Nạ nhỏ có tem honda trắng ,Bộ ốp mặt nạ trước Vision 110 (2021-2026+) Đen bóng-NH1*"
64305-K2C-VS0ZA,"Nạ nhỏ có tem honda đen ,Bộ ốp mặt nạ trước Vision 110 (2021-2026+) màu Bạc-NH411*"
64305-K35-V00ZA,"Viền mặt nạ,Ốp trang trí mặt trước,Pcx 125 (2014-2016) Xám ghi *R320M*"
64305-K35-V00ZB,"Viền mặt nạ,Ốp trang trí mặt trước,Pcx 125 (2014-2016) Đỏ ĐÔ nho -350C*"
64305-K35-V00ZC,"Viền mặt nạ,Ốp trang trí mặt trước,Pcx 125 (2014-2016) Trắng- B35P*"
64305-K35-V00ZD,"Viền mặt nạ,Ốp trang trí mặt trước,Pcx 125 (2014-2016) đen bóng-NHB25M"
64305-K35-V00ZE,"Viền mặt nạ,Ốp trang trí mặt trước,Pcx 125 (2014-2016) BẠC Nhám -B18M*"
64305-K35-V00ZF,"Viền mặt nạ,Ốp trang trí mặt trước,Pcx 125 (2014-2016) ĐEN Nhám A76M"
64305-K66-V00,"Trang trí đèn pha trái nhựa nhám, Air Blade 125 (2016-2019)"
64305-K66-V10ZA,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019) Đen bóng- NHB25M*"
64305-K66-V10ZB,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019) Trắng-*NHB35P*"
64305-K66-V10ZC,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019) Xanh mực-B390M"
64305-K66-V10ZD,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019) ĐỎ-R340C"
64305-K66-VF0ZB,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019) Xanh mực-B390M"
64305-K66-VF0ZC,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019)  Xám nhạt *B86M*"
64305-K66-VF0ZE,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019)  ĐEN Bóng- 25M*"
64305-K66-VH0ZA,#N/A
64305-K66-VH0ZB,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước Air Blade 125 (2016-2019)  Xám 3D *B74M*"
64305-K73-V40,"Si nạ crom, nẹp ốp trang trí nạ, nẹp ốp trước trên Future 125 Fi (Future LED (2018-2026)"
64305-K97-T00ZF,"ốp mặt nạ, nẹp mặt nạ trước ,Ốp trang trí mặt trước Pcx 125 (2018-2020) Đỏ Đô đậm -368C"
64305-K97-T00ZJ,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước PCX 125/150 (2016-2019) Xám nhạt *B86M*"
64305-K97-T00ZL,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước  PCX 125/150 (2016-2019) Trắng-*NHB35P*"
64305-K97-T00ZM,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước  PCX 125/150 (2016-2019) Đen bóng- NHB25M*"
64305-K97-T00ZN,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước  PCX 125/150 (2016-2019) BẠC Nhám -B18M*"
64305-K97-T00ZQ,"ốp mặt nạ, mặt nạ nhỏ,Ốp trang trí mặt trước  PCX 125/150 (2016-2019) ĐEN Nhám A76M"
64305-KVB-900ZB,"nhựa ốp sàn phải ,ốp sàn phải Click 110 (2005-2012) Xám nhám *NH187R*"
64305-KWN-930,"ốp viền đèn pha crom,nẹp đèn pha PCX 125 (2010-2012)"
64305-KWW-V00ZA,"bửng trái, bộ ốp ống yếm trái Wave RSX 110(2009-2010) Đen bóng tem- A69M*"
64305-KWW-V00ZB,"bửng trái, bộ ốp ống yếm trái  Wave RSX 110(2009-2010) ĐỎ  tem- 313C*"
64305-KWW-V00ZC,"bửng trái, bộ ốp ống yếm trái  Wave RSX 110(2009-2010) Xanh ngọc tem - B206M"
64305-KWW-V00ZD,"bửng trái, bộ ốp ống yếm trái  Wave RSX 110(2009-2010) TRẮNG tem -A96P"
64306-K77-V00ZA,"Nạ nhỏ có tem honda trắng ,Bộ ốp mặt nạ trước SH 125/150 (2017-2019) đen bóng-NH1*"
64306-K77-V50ZA,"Nạ nhỏ có tem honda đỏ ,Bộ ốp mặt nạ trước SH 125/150 (2017-2019) đen bóng-NH1*"
64306-KVB-900ZB,"nhựa ốp sàn trái ,ốp sàn trái Click 110 (2005-2012) Xám nhám *NH187R*"
64307-K0R-V00,"Xi nạ crom, nẹp ốp trang trí nạ,ỐP nạ nhỏ nhựa xi SH 125/150/160 (2020-2025)"
64308-K1N-V00,"chắn sình trước, ốp phía dưới  trước, gầm đứng SH mode 125 (2021-2025)"
64308-K29-900,"chắn sình trước , ốp phía dưới  trước, gầm đứng SH mode 125 (2013-2020)"
64308-K29-960,"chắn sình trước, ốp phía dưới  trước, gầm đứng SH mode 125 (2013-2020)"
64308-K2C-V00,"chắn sình trước nhựa nhám, ốp phía dưới  trước, gầm đứng Vision 110 (2021-2026+)"
64308-K2S-N00ZB,"chắn sình trước nhựa nhám, ốp phía dưới  trước, gầm đứng Vario 160, Click 160 (2022-2025)"
64308-K2V-N30ZA,"chắn sình trước nhựa nhám, ốp phía dưới  trước, gầm đứng Vario 125, Click 125 (2022-2025)"
64308-K44-V00ZA,"chắn sình trước nhựa nhám, ốp phía dưới  trước, gầm đứng Vision 110 (2014-2020) "
64308-KVB-900ZB,"ốp dưới gầm xe ,ốp sàn dưới Click 110 (2005-2012) Xám nhám *NH187R*"
64308-KZL-930ZA,"chắn sình trước nhựa nhám, ốp phía dưới  trước, gầm đứng Vision 110 (2011-2013)"
64310-GBG-B20ZC,"mặt nạ trước Sper Dream 100, DREAM II (1997-2009) Nâu - *R150C*"
64310-GGE-900,"Sàn để chân, sàn nhựa Lead 110, SCR 110 (2008-2012) đen nhám"
64310-K03-M60ZA,"Yếm ổ khóa, ốp ống yếm chínhRSX 110cc (2014-2015) Đen nhám "
64310-K03-M60ZB,"Yếm ổ khóa, ốp ống yếm chính RSX 110cc (2014-2023) ĐỎ nhám "
64310-K07-940ZA,"Yếm ổ khóa, ốp ống yếm chính RSX 110cc (2012-2013) Đen nhám (kiểu siêu nhân, bọ ngựa)"
64310-K0R-VA0ZA,"Mặt Nạ ngoài lớn ,mặt nạ trước,ốp mặt nạ lớn, SH 125/150/160 (2020-2025)"
64310-K12-900ZA,"Sàn để chân, sàn nhựa Lead 125 (2013-2016) VÀNG nhám"
64310-K12-900ZB,"Sàn để chân, sàn nhựa Lead 125 (2013-2016) NÂU nhám"
64310-K12-900ZC,"Sàn để chân, sàn nhựa Lead 125 (2013-2016) Đen nhám"
64310-K12-V00ZA,"Sàn để chân, sàn nhựa Lead 125 (2018-2019) NÂU nhám"
64310-K12-V00ZB,"Sàn để chân, sàn nhựa Lead 125 (2018-2019) Đen nhám"
64310-K1F-V00ZA,"Nạ trước nhỏ có tem honda ,ốp mặt nạ trước Air blade (AB)125/150 (2020-2025) Đỏ Đô*R368C*"
64310-K1F-V00ZB,"Nạ trước nhỏ có tem honda ,ốp mặt nạ trước Air blade (AB)125/150 (2020-2025) Xanh mực*PB421M*"
64310-K1F-V00ZC,"Nạ trước nhỏ có tem honda ,ốp mặt nạ trước Air blade (AB)125/150 (2020-2025) Xám đậm *NHC04M*"
64310-K1F-V00ZD,"Nạ trước nhỏ có tem honda ,ốp mặt nạ trước Air blade (AB)125/150 (2020-2025) Đen bóng- NHB25M*"
64310-K1F-V00ZE,"Nạ trước nhỏ có tem honda ,ốp mặt nạ trước Air blade (AB)125/150 (2020-2025)  Đen nhám *NHA76M*"
64310-K1F-V00ZF,"Nạ trước nhỏ có tem honda ,ốp mặt nạ trước Air blade (AB)125/150 (2020-2025) Đen bóng- NHA69P*"
64310-K1N-V00ZA,"Sàn để chân, sàn nhựa gác chân SH mode 125 (2021-2025) NÂU nhám"
64310-K1N-V00ZB,"Sàn để chân, sàn nhựa gác chân SH mode 125 (2021-2025) Đen nhám"
64310-K2C-V00ZA,"Sàn để chân, sàn nhựa gác chân Vision 110 (2021-2026+) NÂU nhám"
64310-K2C-V00ZB,"Sàn để chân, sàn nhựa gác chân Vision 110 (2021-2026+) Đen nhám"
64310-K2P-V00ZA,"Mặt nạ trước,ốp mặt nạ pha đèn,Bộ tấm ốp bảo vệ yếm Winner X-V2 (2019-2021) Đen nhám *NHA76M*"
64310-K2S-N00ZB,"Sàn để chân, sàn nhựa gác chân Vario 160, Click 160 (2022-2025) NÂU nhám"
64310-K2S-N00ZC,"Sàn để chân, sàn nhựa gác chân Vario 160, Click 160 (2022-2025) Đen nhám"
64310-K2T-V00ZA,"Sàn để chân, sàn nhựa gác chân Lead 125  (2021-2025) NÂU nhám"
64310-K2T-V00ZB,"Sàn để chân, sàn nhựa gác chân Lead 125  (2021-2025) Đen nhám"
64310-K2V-N30ZA,"Sàn để chân, sàn nhựa gác chân Vario 125, Click 125 (2022-2025) đen nhám"
64310-K44-V00ZA,"Sàn để chân, sàn nhựa gác chân Vision 110 (2014-2020) NÂU nhám"
64310-K44-V00ZB,"Sàn để chân, sàn nhựa gác chân Vision 110 (2014-2020) Đen nhám"
64310-K90-VM0ZA,"Yếm ổ khóa, ốp ống yếm chính Wave RSX 110cc (2014 - 2016)  Đen nhám "
64310-KFV-790ZB,"mặt nạ trước LỒI Sper Dream 100, DREAM II (1997-2009) Nâu - *R150C*"
64310-KPH-700YC,"Tấm ốp động cơ,mỏ cày, nhựa gầm Future Neo 125, 125 GT, 125 FI (2005-2008) Xanh *B206M*"
64310-KPH-700YD,"Tấm ốp động cơ,mỏ cày, nhựa gầm Future Neo 125, 125 GT, 125 FI (2005-2008) Đỏ *R313C*"
64310-KPH-700ZC,"Tấm ốp động cơ,mỏ cày, nhựa gầm Future Neo 125, 125 GT, 125 FI (2005-2008) BẠC *NH 411M*"
64310-KPH-700ZU,"Tấm ốp động cơ,mỏ cày, nhựa gầm Future Neo 125, 125 GT, 125 FI (2005-2008) Đen *A69P*"
64310-KPH-700ZV,"Tấm ốp động cơ,mỏ cày, nhựa gầm Future Neo 125, 125 GT, 125 FI (2005-2008) XÁM *A62M*"
64310-KPH-900ZF,"Tấm ốp động cơ,mỏ cày, nhựa gầm  Future II (125cc)(2004-2005) Đen-nh359m*"
64310-KVB-N70ZA,"Sàn để chân, sàn nhựa gác chân Click 110 (2005-2012) đen nhám"
64310-KWW-600,"Yếm ổ khóa, ốp ống yếm chính  Wave S110, Wave RS 110 (2009-2010)  Đen nhám "
64310-KWW-640,"Yếm ổ khóa, ốp ống yếm chính Wave S 110, Wave RS 110(2012-2013) đen nhám"
64310-KWW-710ZA,"Yếm ổ khóa, ốp ống yếm chính  Wave RSX 110 (2009-2010) Xám -NH262M*"
64310-KWW-710ZB,"Yếm ổ khóa, ốp ống yếm chính  Wave RSX 110 (2009-2010) BẠC- 411M*"
64310-KWW-710ZD,"Yếm ổ khóa, ốp ống yếm chính Wave RSX 110 (2009-2010) ĐỎ - 313C*"
64310-KWW-710ZF,"Yếm ổ khóa, ốp ống yếm chính Wave RSX 110 (2010-2012) ĐỎ - 340C*"
64310-KWW-710ZG,"Yếm ổ khóa, ốp ống yếm chính Wave RSX 110 (2010-2012)TRẮNG -A96P"
64310-KWW-710ZH,"Yếm ổ khóa, ốp ống yếm chính Wave RSX 110 (2010-2012) Đen bóng- A69M*"
64310-KWW-710ZJ,"Yếm ổ khóa, ốp ống yếm chính Wave RSX 110 (2010-2012) Xanh ngọc - B206M"
64310-KZL-930ZA,"Sàn để chân, sàn nhựa gác chân Vision 110 (2011-2013) Đen nhám"
64310-KZL-930ZD,"Sàn để chân, sàn nhựa gác chân Vision 110 (2011-2013) Nâu nhám"
64311-GBG-B20ZD,#N/A
64311-K0R-V00ZA,"Sàn để chân, sàn nhựa gác chân SH 125/150/160 (2020-2025) Đen nhám"
64311-K1F-V00ZA,"sàn để chân phải, tấm bắt sàn phải gác chân trước Air blade (AB)125/150 (2020-2021) đen nhám"
64311-K27-V00ZA,"sàn để chân phải, tấm bắt sàn phải gác chân trước Air blade 125 (2013-2015) đen nhám"
64311-K2Z-V00ZA,"sàn để chân phải, tấm bắt sàn phải gác chân trước Air blade (AB)125/160 (2022-2025) đen nhám"
64311-K35-V00ZA,"sàn để chân phải, tấm bắt sàn phải gác chân trước  Pcx 125 (2014-2016)  đen nhám"
64311-K66-V00,"sàn để chân phải, tấm bắt sàn phải gác chân trước Air blade 125 (2016-2019) đen nhám"
64311-K77-V00ZA,"Sàn để chân, sàn nhựa gác chân SH 125/150 (2017-2019) đen nhám"
64311-K97-T00ZA,"sàn để chân phải, tấm bắt sàn phải gác chân trước  Pcx 125 (2017-2019) đen nhám"
64311-KFV-830ZA,#N/A
64311-KVG-950,"sàn để chân phải, tấm bắt sàn phải gác chân trước Air blade 110, 110 Fi (2007-2010) đen nhám"
64311-KVG-V40,"sàn để chân phải, tấm bắt sàn phải gác chân trước Air blade (AB)110 Fi (2011-2012) đen nhám"
64311-KWN-710ZB,"sàn để chân phải, tấm bắt sàn phải gác chân trước  Pcx 125 (2010-2013) Đỏ  nhám"
64311-KWN-710ZC,"sàn để chân phải, tấm bắt sàn phải gác chân trước  Pcx 125 (2010-2013) Đen nhám"
64311-KWN-900ZA,"sàn để chân phải, tấm bắt sàn phải gác chân trước  Pcx 125 (2010-2013) Nâu nhám"
64312-K01-900ZA,"Sống yên,Ốp trung tâm dưới đầu yên SH 125/150 (2012-2016) đen nhám"
64312-K0R-V00ZA,"Sống yên,Ốp trung tâm dưới đầu yên SH 125/150/160 (2020-2025) đen nhám"
64312-K77-V00ZA,"Sống yên,Ốp trung tâm dưới đầu yên SH 125/150/160 (2020-2025) đen nhám"
64313-K73-V40ZA,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2021) Màu Nâu *YR303M*"
64313-K73-V40ZB,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2021) Đỏ Đô Nho *R350C*"
64313-K73-V40ZC,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập  (2016-2021) Đỏ tươi *R340C*"
64313-K73-V40ZD,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2021)  Xanh đá *PB389*"
64313-K73-V40ZE,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2021) ĐEN -*B25M*"
64313-K73-V40ZF,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2021) Đen Nhám *76M*"
64313-K73-V40ZK,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2026+) TRẮNG *B55P*"
64313-K73-V40ZL,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2026+) TRẮNG *B193P*"
64313-K73-V40ZM,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2026+) Màu BẠC-NH411M"
64313-K73-V40ZP,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2026+) Xanh Nhám *NHC34*"
64313-K73-V40ZR,"Mặt nạ ,Ốp mặt nạ trước Future 125 Fi, Future 125 Mập (2016-2026+)Xanh Mực đậm-*B421M*P*"
64313-KYZ-G01ZA,"Mặt nạ V, bộ ốp trước trên Future 125 , Future Fi ,Future mập,(2014-2016)  vàng Đồng-R206M*"
64313-KYZ-G01ZB,"Mặt nạ V, bộ ốp trước trên Future 125 , Future Fi ,Future mập,(2014-2016) Đỏ tươi *R340C*"
64313-KYZ-G01ZC,"Mặt nạ V, bộ ốp trước trên Future 125 , Future Fi ,Future mập,(2014-2016) xám đậm-B12M*"
64313-KYZ-G01ZD,"Mặt nạ V, bộ ốp trước trên Future 125 , Future Fi ,Future mập,(2014-2016) Xám chì -a62m*"
64313-KYZ-G01ZE,"Mặt nạ V, bộ ốp trước trên Future 125 , Future Fi ,Future mập,(2014-2016) Đen-B25M*"
64314-K01-900ZA,"nắp ốp sàn để chân đậy bình ắc quy , nắp ốp đầu động cơ SH 125/150 (2012-2016)"
64314-K77-V00ZA,"nắp ốp sàn để chân đậy bình ắc quy , nắp ốp đầu động cơ SH 125/150 (2017-2019)"
64315-K12-900,"sàn rác,ốp dưới , ốp gầm, lườn gầm Lead 125 (2013-2016) Đen nhám"
64315-K12-V00,"sàn rác,ốp dưới , ốp gầm, lườn gầm Lead 125 (2017-2019) Đen nhám"
64315-K29-900ZA,"Sàn để chân, sàn nhựa gác chân SH mode 125 (2013-2020) NÂU đậm nhám"
64315-K29-900ZB,"Sàn để chân, sàn nhựa gác chân SH mode 125 (2013-2020) Đỏ nhám"
64315-K29-900ZC,"Sàn để chân, sàn nhựa gác chân SH mode 125 (2013-2020) Đen nhám"
64315-K29-900ZD,"Sàn để chân, sàn nhựa gác chân SH mode 125 (2013-2020) NÂU nhạt nhám"
64315-K2P-V40ZA,"Mặt nạ trước,ốp mặt nạ pha đèn,nắp trên mặt nạ Winner X-V2,V3 (2019-2021) Đỏ -R340C*"
64315-K2T-V00,"sàn rác,ốp dưới , ốp gầm, lườn gầm Lead 125 (2021-2025) Đen nhám"
64315-K56-V50ZG,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Xanh-B189C*"
64315-K56-V50ZH,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Xanh-B189C*"
64315-K56-V50ZJ,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Bạc nhám- B189M* "
64315-K56-V50ZK,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Xanh mực *P421*"
64315-K56-V50ZL,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Đỏ Tươi - R389*"
64315-K56-V60ZA,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Đen Nhám *76M*"
64315-K56-V60ZB,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) BẠC-NHA40M*"
64315-K56-V60ZC,"Mặt nạ trước,ốp trên mặt nạ ,nắp ốp phía trước Winner X-V2,V3 (2019-2021) Đỏ Tươi - R389*"
